Date,Close
2024-11-25 00:00:00-05:00,81.27925872802734
2024-11-26 00:00:00-05:00,82.40592956542969
2024-11-27 00:00:00-05:00,82.80474853515625
2024-11-29 00:00:00-05:00,82.74491882324219
2024-12-02 00:00:00-05:00,81.40888214111328
2024-12-03 00:00:00-05:00,80.75082397460938
2024-12-04 00:00:00-05:00,80.59130096435547
2024-12-05 00:00:00-05:00,81.02999877929688
2024-12-06 00:00:00-05:00,81.13999938964844
2024-12-09 00:00:00-05:00,79.69999694824219
